ID,Average Rating,Latitude,Longitude,Person Capacity,Price
52753582,5.0,42.37089,-71.04161,2,$125
47183297,4.93,42.3651,-71.05079,3,$114
12344142,4.82,42.37032,-71.03974,2,$115
35617006,4.84,42.36954,-71.03799,6,$176
53186940,5.0,42.36496,-71.02858,3,$125
44274987,5.0,42.36509,-71.05137,2,$99
48080487,4.82,42.36319,-71.05127,3,$150
5782221,4.97,42.36726,-71.05424,4,$300
11924459,4.88,42.36732,-71.05202,2,$61
14204600,4.92,42.36704,-71.05376,6,$159
52346717,,42.36467,-71.053,2,$90
46991477,4.94,42.36847,-71.05343,5,$166
27501160,4.93,42.37346,-71.0404,4,$99
2183058,4.9,42.36446,-71.05429,4,$195
48092931,4.65,42.3651,-71.05109,4,$162
50085332,4.71,42.36469,-71.04112,4,$132
46005073,4.55,42.36756,-71.03961,3,$132
28440873,4.79,42.36662,-71.05574,2,$172
51307010,4.67,42.36778,-71.05767,3,$100
32012250,5.0,42.36935,-71.03215,2,$85
50444434,,42.36976,-71.03306,6,$106
26753806,5.0,42.3729,-71.06107,4,$131
45987,4.63,42.37424,-71.06081,3,$150
14950328,4.69,42.37216,-71.05937,2,$230
44235879,,42.37101,-71.04377,5,$270
14928081,5.0,42.37018,-71.06109,4,$300
14950089,4.88,42.3713,-71.06154,2,$230
44235875,,42.37101,-71.04377,3,$255
45636824,,42.37101,-71.04377,3,$236
32826985,5.0,42.37213,-71.06123,4,$307
45154764,,42.37101,-71.04377,3,$244
45154768,,42.37101,-71.04377,3,$237
51729793,,42.37011,-71.04339,5,$293
14950476,4.22,42.37006,-71.06159,4,$300
45154781,,42.37101,-71.04377,1,$221
45877024,,42.37101,-71.04377,1,$203
45154771,,42.37101,-71.04377,1,$195
45154765,,42.37101,-71.04377,1,$214
51329070,,42.37008,-71.0432,5,$302
46508985,,42.37101,-71.04377,1,$215
44235871,,42.37101,-71.04377,1,$218
50209668,,42.3702,-71.04319,1,$227
40283311,,42.3699,-71.06147,4,$300
51329055,,42.37028,-71.04301,5,$297
48973174,,42.37013,-71.04319,5,$291
47216060,,42.36999,-71.03631,1,$90
52025181,,42.37387,-71.03689,2,$87
52753334,,42.36915,-71.03357,2,$160
29414748,4.69,42.37376,-71.03123,4,$175
21771037,4.66,42.37134,-71.03276,10,$168
35579707,5.0,42.37007,-71.03829,1,$115
51038167,,42.37208,-71.04264,3,$228
51173009,4.75,42.37032,-71.0383,2,$250
53546785,,42.36861,-71.04209,4,$299
53263275,,42.36889,-71.04138,4,$416
52901204,,42.37036,-71.0429,3,$215
51329056,,42.37171,-71.04287,3,$237
51143183,,42.37044,-71.04288,3,$243
51606000,,42.37044,-71.04288,5,$299
35693019,,42.36951,-71.03751,1,$125
43176358,,42.36569,-71.0569,1,$59
48001906,4.97,42.36716,-71.05499,6,$157
51760013,,42.3646,-71.05382,1,$51
33530646,4.91,42.36632,-71.05411,2,$179
9834727,4.66,42.36594,-71.05669,2,$257
17806747,5.0,42.36393,-71.05223,2,$102
48080614,4.9,42.36742,-71.05249,6,$239
14035943,4.76,42.36424,-71.0526,6,$395
49306861,,42.36718,-71.0517,3,$126
51760247,,42.36517,-71.05377,1,$111
45828592,5.0,42.36564,-71.05251,3,$150
54228929,,42.36616702403154,-71.0586658434146,8,$137
28298193,,42.36573,-71.05145,2,$93
53364682,,42.36508,-71.06137,4,$384
45253366,4.64,42.36524,-71.05602,3,$180
49123007,4.78,42.36277,-71.05046,6,$444
47331829,4.5,42.36574,-71.05743,6,$300
51759723,,42.36427,-71.05406,1,$52
4573238,4.6,42.36424,-71.05259,4,$133
2658094,4.56,42.36597,-71.05271,6,$119
43137799,,42.36521,-71.05771,1,$64
220676,4.91,42.36614,-71.05226,3,$150
52381144,,42.36743,-71.05543,3,$94
26130187,,42.36636,-71.05428,4,$106
52358553,,42.367451,-71.054337,2,$146
15407831,4.91,42.36655,-71.05499,4,$97
51810948,,42.367451,-71.054337,4,$188
51721327,,42.36627,-71.05521,3,$55
39352183,,42.36574,-71.06208,2,$227
52680689,,42.367451,-71.054337,2,$162
52360274,,42.367451,-71.054337,4,$218
52384493,,42.36724,-71.05553,2,$130
52358493,,42.367451,-71.054337,4,$202
51759867,,42.36654,-71.05413,1,$50
20812122,,42.36611,-71.05914,2,$65
51576888,,42.36743,-71.05504,1,$95
13173203,4.08,42.3665,-71.05428,4,$100
51725629,,42.36598,-71.05361,3,$56
21815325,,42.36571,-71.05065,2,$100
44426422,,42.36385,-71.0573,1,$76
40919810,,42.36333,-71.06136,3,$263
39461138,,42.36443,-71.06214,2,$207
24277032,4.0,42.36547,-71.05492,4,$100
39461104,,42.36552,-71.06215,2,$203
52681618,,42.36364,-71.05476,4,$199
23166408,5.0,42.36525,-71.05702,4,$200
52680751,,42.36557,-71.05639,4,$201
43041272,,42.36385,-71.05566,1,$62
41095605,,42.36416,-71.05548,1,$64
41080478,,42.36511,-71.05771,1,$59
43148279,,42.36509,-71.05574,1,$59
39461190,,42.36403,-71.06194,2,$200
50608396,,42.36351,-71.05406,4,$220
49475364,,42.36315,-71.05783,2,$800
48018582,,42.36523,-71.05452,10,$487
52682307,,42.36355,-71.05625,4,$201
46385021,,42.36534,-71.06209,2,$243
46384812,,42.36366,-71.06213,2,$233
49463334,4.92,42.362797,-71.049721,6,
10986,,42.36377,-71.05206,2,
11813641,4.64,42.36538,-71.05159,2,
37023405,4.53,42.36335,-71.0506,3,
49503211,4.75,42.36292,-71.05173,10,
49517949,,42.36338,-71.04984,6,
49555579,,42.36335,-71.050598,6,
45440353,4.95,42.36682,-71.02931,4,$170
37145151,5.0,42.36843,-71.03664,2,$200
3781,4.95,42.36413,-71.02991,2,$125
53194938,4.45,42.36641,-71.03769,7,$88
50084542,,42.36606,-71.03931,3,$123
49777390,4.57,42.36786,-71.04028,4,$299
51634893,,42.36562,-71.03921,3,$139
29728508,4.52,42.36629,-71.03919,2,$139
46000458,,42.3668,-71.04106,3,$250
49771514,,42.36774,-71.03934,4,$349
45699883,4.0,42.36679,-71.03926,3,$145
45699854,,42.36657,-71.03929,3,$132
46006191,4.0,42.36668,-71.03944,3,$123
50874201,,42.36807,-71.04024,3,$165
50084994,,42.36673,-71.03932,3,$132
45698782,4.0,42.36665,-71.04111,3,$132
50084140,,42.36505,-71.03972,3,$123
45988903,,42.36543,-71.03935,3,$250
45986472,,42.36641,-71.04095,3,$200
51633862,,42.36683,-71.04063,3,$299
46000101,,42.36661,-71.04118,3,$250
46000223,,42.36485,-71.04081,3,$250
45989572,,42.36697,-71.04078,3,$250
51635398,,42.36668,-71.0407,3,$249
32330630,4.33,42.35577,-71.06134,4,$88
46984210,4.09,42.35402,-71.06134,2,$92
48248044,4.46,42.3562,-71.06137,2,$81
48601985,4.67,42.35888,-71.05532,4,$165
29704910,4.96,42.3544,-71.06039,4,$195
48602234,4.4,42.35745,-71.0533,5,$178
52113003,4.9,42.35437,-71.06206,4,$195
53775571,,42.35597,-71.06113,2,$79
45543382,4.61,42.35527,-71.06095,4,$156
48103622,4.57,42.35722,-71.05512,4,$211
46982433,4.62,42.35723,-71.06157,6,$265
46982246,4.79,42.35746,-71.06085,8,$311
32835031,4.52,42.35419,-71.06124,2,$73
47407478,4.65,42.35451,-71.0579,2,$104
48285608,4.79,42.35429,-71.06118,5,$265
48601192,4.6,42.35704,-71.05352,4,$161
47384597,4.74,42.35397,-71.05798,4,$176
32330134,4.24,42.35405,-71.06159,2,$93
53263029,,42.35729,-71.06152,2,$85
52615817,4.95,42.35394,-71.0611,8,$278
47107857,,42.35134,-71.04372,3,$268
53039697,,42.35222,-71.04483,5,$335
53306288,,42.35159,-71.04425,2,$229
48231284,4.4,42.35461,-71.06133,4,$115
48602602,4.52,42.35889,-71.05337,2,$155
53146859,5.0,42.35575,-71.05828,2,$124
46966358,4.64,42.35643,-71.06006,4,$168
45493742,4.78,42.35542,-71.062,6,$232
47487652,4.73,42.35383,-71.05845,2,$115
36179054,5.0,42.35882,-71.06132,3,$190
6741968,4.77,42.359,-71.06203,2,$79
12898177,4.2,42.35924,-71.05865,3,$160
42708634,5.0,42.35914,-71.05825,2,$140
21369962,4.96,42.35748,-71.06156,4,$215
47987715,3.67,42.35822,-71.06137,3,$139
14744525,4.67,42.358,-71.05318,6,$175
19584489,4.67,42.3571,-71.06175,2,$101
2410846,4.67,42.35702,-71.06168,2,$100
49516485,4.83,42.36008,-71.05888,4,$269
40031197,,42.35887,-71.05314,4,$128
51747972,4.5,42.35869,-71.05362,2,$115
48103833,4.62,42.3583,-71.05323,4,$176
45651449,4.61,42.35814,-71.0616,2,$98
46964831,4.82,42.35705,-71.06199,8,$351
48023816,4.0,42.35772,-71.06154,2,$90
42094510,,42.3573,-71.05675,2,$150
14472483,4.67,42.35883,-71.05442,6,$175
50879406,,42.35742,-71.06119,2,$105
41102403,,42.36046,-71.05567,2,$143
32660989,,42.35822,-71.05025,3,$217
47812533,,42.36,-71.05593,2,$188
49499728,,42.36205,-71.04973,6,$381
48486821,,42.35854,-71.05499,4,$162
41102476,,42.36171,-71.05634,4,$223
40932844,,42.35991,-71.05486,2,$289
973695,4.76,42.35888,-71.06032,4,$257
45494260,4.68,42.3573,-71.06183,8,$301
43069940,,42.35767,-71.05048,3,$217
42094372,4.0,42.35721,-71.05726,2,$186
41102453,,42.36165,-71.05553,2,$190
41915144,,42.36142,-71.05431,4,$220
47938459,,42.35913,-71.05851,3,$220
46982800,4.69,42.35675,-71.06031,8,$335
53787160,,42.35549,-71.0612,3,$74
45675549,4.73,42.35535,-71.06075,8,$335
48246976,4.23,42.35407,-71.06119,2,$102
44136170,,42.3526,-71.062,3,$231
53148483,4.0,42.3553,-71.0609,8,$275
32330038,4.56,42.35626,-71.06166,2,$102
32330465,4.49,42.35396,-71.0619,2,$123
820073,4.96,42.3558,-71.06104,4,$230
23393589,,42.35331,-71.06195,3,$179
43921609,4.75,42.35329,-71.06044,3,$200
47407295,4.69,42.35448,-71.05795,2,$108
47374701,4.73,42.35392,-71.05954,2,$122
48805748,4.69,42.35531,-71.06048,4,$178
45543316,4.71,42.3558,-71.06206,6,$213
47384208,4.75,42.35427,-71.05991,2,$125
52085396,4.2,42.35599,-71.06201,3,$102
47384475,4.69,42.35519,-71.05994,2,$106
47373862,4.72,42.35573,-71.05994,2,$118
47374298,4.76,42.35598,-71.05966,2,$111
47492421,4.55,42.35533,-71.05769,2,$134
32331200,4.61,42.35624,-71.06101,2,$125
45501951,4.7,42.35656,-71.06022,8,$306
40375467,5.0,42.35459,-71.05346,2,$157
67774,4.83,42.35689,-71.06206,3,$90
52617214,4.75,42.35595,-71.06099,8,$393
32330288,4.62,42.35406,-71.06174,4,$136
18396209,4.73,42.35553,-71.05674,8,$353
32330401,4.53,42.35444,-71.06144,2,$148
47408663,4.35,42.35426,-71.0598,2,$158
48807191,4.7,42.35536,-71.06035,4,$163
45493951,4.8,42.35518,-71.06195,4,$180
53787344,,42.35621,-71.06153,2,$101
50171555,4.83,42.35553,-71.06197,6,$225
46965461,4.46,42.35582,-71.06216,8,$297
52615785,5.0,42.35565,-71.06128,8,$292
36269751,4.0,42.35445,-71.06176,2,$196
48805065,4.54,42.35545,-71.06088,6,$276
52950513,,42.35512,-71.04556,2,$200
49610778,,42.35143,-71.06028,3,$160
45689363,,42.35337,-71.05861,5,$250
29489346,,42.35385,-71.06031,2,$65
46576175,4.26,42.35395,-71.06167,2,$139
41785374,,42.35346,-71.05936,2,$232
23308772,4.33,42.35134,-71.06152,3,$172
27251319,,42.35318,-71.06004,4,$239
34279736,,42.35175,-71.05926,2,$119
42116996,3.25,42.3528,-71.05337,2,$167
43957080,,42.35143,-71.06153,5,$313
51633385,,42.35329,-71.05999,3,$349
44132493,,42.35324,-71.06059,3,$278
44135035,,42.35131,-71.06037,5,$387
45689053,,42.35124,-71.05958,3,$170
45689380,,42.35296,-71.05803,3,$190
41785889,,42.35334,-71.05952,2,$225
41785294,,42.3516,-71.05851,2,$235
23392249,,42.35341,-71.06176,3,$172
43957058,,42.35316,-71.05996,3,$200
23393082,,42.35304,-71.05969,3,$172
43921666,,42.35314,-71.06156,5,$313
44135642,,42.35117,-71.06135,3,$257
27252588,,42.35326,-71.0598,4,$174
44132871,,42.35337,-71.06181,3,$278
44134875,,42.35291,-71.06162,5,$387
25158106,4.0,42.35322,-71.06004,5,$599
49661557,,42.35296,-71.0583,3,$299
23394295,,42.35298,-71.06163,3,$172
44136328,,42.35289,-71.06018,3,$257
44135845,,42.35323,-71.06183,3,$257
44262044,,42.35261,-71.05979,3,$278
44133273,,42.3518,-71.0617,3,$278
44135980,,42.35134,-71.06023,3,$257
44135317,,42.35342,-71.06166,5,$387
44058785,,42.35275,-71.06199,3,$278
25374033,,42.35309,-71.06178,3,$257
44132244,,42.35318,-71.06193,3,$278
51621253,,42.35322,-71.06104,5,$499
44134617,,42.35318,-71.06156,5,$387
44060070,,42.35302,-71.06179,3,$278
43957067,,42.35143,-71.06158,3,"$1,164"
44060731,,42.35147,-71.06019,3,$278
44147204,,42.35167,-71.0598,3,$257
44146948,,42.35198,-71.05971,3,$257
44146793,,42.35152,-71.06176,3,$257
44131827,,42.35135,-71.0613,3,$278
44133942,,42.3512,-71.06109,3,$278
40375320,4.4,42.35287,-71.05224,2,$173
53426313,,42.351398,-71.04319,2,$179
53489613,,42.351681,-71.045952,2,$163
53602169,,42.351681,-71.045952,2,$194
47107847,,42.35134,-71.04372,5,$357
47950462,,42.35134,-71.04372,3,$273
45788151,,42.35134,-71.04372,5,$295
45783429,,42.35134,-71.04372,3,$284
53963268,,42.35234,-71.04431,3,$268
53426323,,42.35268,-71.04492,2,$188
53839969,,42.35241,-71.04478,5,$368
52052607,,42.35164,-71.04458,5,$336
43566910,,42.34843,-71.04859,3,$110
34149470,4.43,42.34737,-71.06874,1,$65
11378662,4.89,42.34864,-71.04869,2,$153
41615014,5.0,42.35064,-71.04693,2,$136
41429954,,42.35055,-71.04516,2,$153
45096017,,42.35008,-71.04413,2,$221
53741308,,42.34998,-71.04517,8,$456
20772091,4.67,42.35103,-71.04041,2,$149
53541716,,42.35109,-71.04669,2,$215
53619453,,42.351,-71.04677,2,$185
41611361,4.67,42.35035,-71.04547,2,$128
36664626,,42.35031,-71.04704,4,$299
51375142,,42.35081,-71.04268,3,$273
53588588,,42.34975,-71.04362,6,$399
51174382,,42.34983,-71.04378,4,$299
45443503,,42.34988,-71.04585,2,$211
45096003,,42.35016,-71.0456,2,$203
47428321,4.25,42.35002,-71.0456,4,$597
48110114,5.0,42.3488,-71.04564,4,$550
38358559,4.99,42.35876,-70.96985,2,$131
15008378,5.0,42.36977,-70.96865,7,$260
49502344,,42.34846,-71.14121,4,
43012146,4.46,42.32096,-71.07396,2,
52367380,4.68,42.31695,-71.08182,1,
54287177,,42.33862990423231,-71.13597991357027,2,
21238858,4.52,42.34745,-71.14036,2,
539136556691302887,,42.32887,-71.11233,3,
52368911,4.8,42.31894,-71.08061,2,
4568116,4.89,42.32967,-71.09328,3,
8402408,4.86,42.33696,-71.07681,2,
20754696,4.9,42.30615,-71.11674,2,
15016872,4.93,42.34124,-71.15811,2,
27992316,4.87,42.34121,-71.15163,3,
19769412,4.88,42.30668,-71.20792,3,
17652796,4.88,42.34018,-71.12515,2,
53359391,5.0,42.34579,-71.15004,4,
33016886,4.82,42.32346,-71.06952,2,
539376906593556470,,42.32162104974891,-71.07447003947279,2,
48730619,4.8,42.30826,-71.07815,2,
50870667,4.98,42.34914,-71.09555,2,
47048153,,42.32468,-71.06231,5,
46672522,4.96,42.34465,-71.11846,4,
14426987,4.96,42.32859,-71.09325,4,
1545185,4.66,42.34873,-71.15693,4,
5166870,4.92,42.30542,-71.10409,4,
51807165,,42.344355201522795,-71.0644334259491,3,
13829133,4.96,42.31642,-71.10672,2,
197972,4.87,42.31533,-71.11025,2,
53195495,,42.3478,-71.15407,1,
50898388,5.0,42.34909,-71.0969,2,
51377020,,42.32367,-71.06319,1,
48730960,4.91,42.30672,-71.07826,2,
8518237,4.99,42.34196,-71.16095,2,
48941504,4.76,42.31573,-71.09141,2,
17655391,4.86,42.34018,-71.12515,2,
15342021,4.73,42.30702,-71.08369,1,
45332401,4.83,42.33338,-71.11149,2,
1401605,,42.3411,-71.20517,2,$83
45133862,,42.34256,-71.15612,1,$48
16841857,4.94,42.34926,-71.1741,4,$110
38661186,4.71,42.34021,-71.17464,2,$100
4630071,5.0,42.34341,-71.15451,1,$49
34342016,5.0,42.34293,-71.16773,1,$60
35684143,,42.34855,-71.16518,6,$125
26351739,5.0,42.33932,-71.19068,1,$125
2014882,4.68,42.34245,-71.15758,2,$68
46388603,4.59,42.33871,-71.15387,2,$74
35309418,4.63,42.3469,-71.16913,5,$95
49364349,4.88,42.34488,-71.15442,2,$70
18305688,4.79,42.3506,-71.18841,8,$171
2526773,4.81,42.34272,-71.15672,2,$52
12336281,4.53,42.34504,-71.15406,1,$33
53297468,,42.34398,-71.15559,2,$50
54005672,,42.3384,-71.15142,4,$110
26227975,4.92,42.33681,-71.18253,4,$205
26336453,5.0,42.34106,-71.19048,2,$155
4085475,4.95,42.34508,-71.20574,2,$146
10524872,4.64,42.34488,-71.15435,1,$34
27340396,4.88,42.33054,-71.20517,3,$150
1023348,4.91,42.329,-71.14773,2,$70
4725046,4.93,42.34581,-71.18258,4,$269
16289640,4.72,42.33763,-71.14598,3,$100
32874080,4.86,42.32814,-71.18998,2,$104
25479046,4.9,42.34948,-71.17591,6,$175
54245639,,42.342752523829255,-71.1432971323934,2,$88
10835494,4.83,42.33786,-71.15137,4,$95
38215747,4.75,42.33931,-71.15122,4,$98
54051307,,42.3405,-71.15032,4,$92
49362534,4.93,42.34313,-71.15594,2,$80
53709304,,42.34465,-71.15553,2,$46
53706529,,42.34482,-71.15499,2,$45
6646604,4.44,42.34118,-71.14678,3,$110
32309630,4.13,42.33931,-71.15122,4,$92
29851581,4.75,42.32931,-71.1444,6,$144
36621324,5.0,42.34152,-71.15477,4,$125
40379890,4.64,42.35063,-71.1883,8,$225
18042114,5.0,42.3401,-71.17155,4,$350
36026746,4.95,42.33618,-71.14563,2,$90
9217300,4.89,42.33358,-71.18942,8,$220
8535804,4.96,42.3477,-71.20998,7,$105
52927584,,42.35059,-71.2122,4,$37
52927177,,42.35074,-71.21185,2,$37
7362032,4.88,42.35032,-71.21,2,$55
6017533,4.83,42.34877,-71.20051,2,$110
35026509,4.89,42.34222,-71.20673,2,$86
35007026,4.76,42.34164,-71.20669,5,$195
48598059,,42.35075,-71.20725,2,$225
5796668,4.88,42.34982,-71.20763,8,$350
47953383,,42.34905,-71.20887,2,$120
47904140,,42.35113,-71.20851,4,$173
54090680,,42.35063,-71.21042,2,$37
52779830,4.6,42.3437,-71.14678,2,$100
48243795,4.87,42.34524,-71.15449,2,$99
54015401,,42.34252,-71.14231,4,$98
53872342,,42.34203,-71.14275,1,$32
52631635,5.0,42.34876,-71.14663,2,$150
54189070,,42.34251,-71.15375,2,$37
29303003,5.0,42.3499,-71.17241,2,$50
52777068,4.57,42.34206,-71.14694,2,$90
48244238,4.88,42.34308,-71.15622,2,$109
53570038,,42.34472,-71.15466,2,$41
52903651,,42.34546,-71.15236,2,$61
49499760,5.0,42.34368,-71.1546,2,$85
53664880,,42.34809,-71.14125,6,$198
1677807,4.7,42.35103,-71.17252,3,$100
48210616,4.84,42.34388,-71.15633,4,$129
4662379,4.89,42.34765,-71.15509,12,$350
48558413,,42.34208,-71.14247,1,$40
53080905,,42.34189,-71.14674,8,$586
21624391,4.98,42.34351,-71.15211,4,$195
49723498,,42.34253,-71.15378,1,$40
44549370,,42.33973,-71.14656,4,$119
11760822,4.85,42.34091,-71.15012,4,$120
52841676,,42.34313,-71.14519,2,$100
52769148,,42.3438,-71.14673,2,$100
52700883,,42.34384,-71.14559,2,$89
52259969,,42.33985,-71.14306,1,$24
51572681,,42.34841,-71.14523,2,$188
51749541,,42.34817,-71.16025,1,$46
4737304,4.76,42.35111,-71.16529,2,$65
22920165,,42.34788,-71.17461,5,$500
51759368,,42.34949,-71.1601,1,$32
51759614,,42.34961,-71.16146,1,$35
51758998,,42.34971,-71.16093,1,$51
51722168,,42.34962,-71.16149,1,$40
51759537,,42.34989,-71.16199,1,$31
51758650,,42.34937,-71.16199,1,$25
11871190,4.83,42.3454,-71.1532,1,$34
13166405,4.8,42.34636,-71.15563,1,$36
33440102,,42.34877,-71.14886,4,$163
46207875,,42.34641,-71.15333,1,$51
47091672,,42.34799,-71.14464,2,$161
51274818,,42.34774,-71.14634,2,$167
47094818,,42.34819,-71.14488,2,$229
51722040,,42.34847,-71.14521,2,$187
38903125,,42.3499,-71.14222,1,$51
49918081,,42.35084,-71.14964,4,$186
42708089,,42.35007,-71.14859,4,$168
42708127,,42.35057,-71.14876,4,$193
47092198,,42.34815,-71.14435,2,$189
47092243,,42.34783,-71.14636,2,$208
47091700,,42.34766,-71.14655,2,$167
39908091,,42.34903,-71.14844,4,$170
42708174,,42.34903,-71.14852,4,$178
47092175,,42.34833,-71.14478,2,$188
47092230,,42.34626,-71.14512,2,$203
51572791,,42.34803,-71.14601,2,$172
52680602,,42.34835,-71.14491,2,$173
51721946,,42.34619,-71.14445,2,$188
47092332,,42.34696,-71.14441,2,$211
39306173,,42.34019,-71.17459,2,$300
41975010,,42.34218,-71.14596,1,$42
40861337,,42.34119,-71.14645,1,$45
52272080,,42.34128,-71.14447,1,$50
51023873,,42.34122,-71.14934,2,$49
48246588,,42.3402,-71.14884,4,$125
18170647,5.0,42.34133,-71.14605,4,$126
38388360,,42.34237,-71.15418,1,$90
7298966,4.71,42.343,-71.14416,2,$101
46051711,,42.34081,-71.15399,4,$125
49916983,,42.34057,-71.1564,4,$212
14533848,,42.342,-71.1395,1,$75
52294203,,42.34163,-71.14524,1,$44
52842002,,42.34176,-71.14578,2,$100
52278497,,42.34034,-71.14485,1,$47
53743457,,42.34435,-71.15284,2,$49
52835308,5.0,42.34183,-71.14502,2,$114
52938736,,42.34154,-71.14639,2,$95
33487000,,42.34408,-71.15394,1,$100
31140376,4.0,42.34383,-71.15546,2,$100
33855934,,42.34261,-71.15257,2,$90
37748817,,42.34274,-71.15441,1,$90
46925307,,42.34319,-71.14389,6,$167
46928289,,42.34276,-71.14373,6,$167
31901686,,42.34269,-71.1316,1,$50
48655984,,42.34127,-71.14953,2,$48
51626666,,42.33963,-71.15732,4,$116
51024330,,42.34133,-71.15025,2,$41
48656306,,42.33967,-71.15165,2,$49
48661373,,42.34089,-71.14965,2,$49
45031773,,42.34069,-71.14668,4,$121
36621742,,42.34024,-71.14564,3,$110
52383065,,42.34244,-71.14308,1,$58
53873487,,42.34035,-71.14374,1,$29
53872956,,42.33995,-71.14429,1,$29
36621741,,42.33983,-71.14692,4,$184
52272452,,42.34136,-71.1447,1,$40
52294348,,42.34017,-71.14311,1,$47
52872801,,42.34014,-71.14215,1,$63
53873246,,42.34007,-71.1424,1,$32
1613744,4.89,42.33938,-71.21146,4,$130
53905275,,42.33667,-71.20237,2,$150
1384972,4.8,42.33103,-71.19127,2,$179
33091,4.89,42.33698,-71.21087,3,$167
45107182,,42.32886,-71.20297,2,$99
29517054,,42.334,-71.20083,8,$300
215099,4.88,42.33441,-71.20136,2,$105
14403084,4.63,42.33695,-71.1887,1,$45
53814725,,42.33868,-71.18735,5,"$2,000"
31988895,,42.33798,-71.1903,4,$180
3311168,4.49,42.33578,-71.178,4,$175
4209390,4.48,42.33572,-71.1781,3,$175
7824920,4.71,42.3351,-71.18939,3,$90
14982858,4.31,42.32926,-71.18769,3,$80
41404150,,42.33503,-71.1897,2,$110
16186537,,42.33287,-71.19202,2,$201
119666,4.91,42.33724,-71.21075,2,$145
1412310,4.67,42.33096,-71.19003,2,$194
50528228,4.8,42.32853,-71.20498,2,$104
17138,4.78,42.33297,-71.20284,2,$120
216016,4.93,42.33271,-71.20276,2,$110
9569407,4.85,42.33588,-71.18811,1,$60
50776744,5.0,42.33866,-71.17092,9,$896
40352027,,42.33669,-71.14588,3,$125
47917517,4.56,42.33686,-71.14355,3,$110
33467259,,42.33931,-71.15122,7,$123
53256378,,42.3364,-71.14846,5,$170
51024992,,42.33928,-71.15115,2,$49
53477851,,42.33848,-71.15228,4,$100
3907210,4.4,42.33621,-71.17614,2,$175
27634728,4.93,42.33829,-71.15004,4,$141
47999268,,42.33873,-71.15151,2,$75
36622142,,42.33642,-71.14683,3,$159
35605277,,42.33754,-71.15007,4,$159
50790218,,42.3366,-71.14682,1,$48
49797048,,42.33902,-71.15216,4,$120
1970755,4.48,42.3355,-71.1763,2,$175
2538536,4.89,42.33629,-71.14571,3,$105
40567601,,42.33717,-71.15201,2,$125
40493790,,42.33892,-71.15044,2,$125
40617998,4.67,42.33694,-71.15024,6,$279
50562977,,42.33857,-71.15459,2,$150
40432265,,42.33862,-71.13958,2,$123
40572099,,42.33745,-71.15218,4,$159
51639653,,42.33857,-71.15742,4,$116
39732562,,42.33879,-71.15177,4,$141
40493715,,42.33689,-71.14996,4,$141
40431899,4.2,42.33913,-71.13965,2,$134
48254184,,42.33915,-71.15127,2,$53
50608389,,42.33836,-71.15596,2,$162
51024110,,42.33916,-71.14945,2,$46
40622067,,42.33888,-71.14992,6,$279
12707530,4.89,42.32612,-71.15993,4,$130
15100816,4.13,42.32755,-71.18927,1,$80
15100364,4.57,42.32746,-71.18933,3,$80
23688,4.93,42.32645,-71.18755,2,$125
15100729,,42.32782,-71.18751,4,$120
28152435,4.87,42.3241,-71.16208,7,$139
19701915,4.67,42.32386,-71.16372,7,$146
23681428,4.54,42.3244,-71.16317,7,$146
4445743,,42.32607,-71.14495,8,"$3,040"
33720673,4.93,42.3265,-71.14425,6,$130
51054738,,42.34072,-71.11766,2,$50
49364638,4.94,42.34246,-71.10145,2,$128
2332898,4.76,42.3424,-71.12574,2,$89
41065145,,42.34294,-71.12164,4,$80
53232825,4.67,42.34546,-71.08016,2,$85
51647635,,42.33878,-71.13612,2,$99
7513605,4.63,42.34447,-71.07644,2,$65
47907508,4.86,42.34519,-71.09604,2,$129
2319690,4.76,42.34274,-71.1272,2,$85
17652206,4.5,42.34072,-71.12597,2,$61
46074742,,42.34536,-71.09633,3,$185
53125115,,42.34754,-71.08574,2,$124
51681154,4.5,42.34252,-71.09966,4,$119
18390507,4.77,42.3432,-71.12179,3,$150
17096447,4.82,42.34286,-71.11615,4,$135
48282351,4.87,42.3509,-71.08919,3,$142
22207373,5.0,42.33302,-71.11976,8,$145
46117175,,42.3437,-71.09667,3,$180
50416070,4.91,42.33208,-71.10628,2,$121
51320323,5.0,42.34265,-71.08161,2,$105
52835378,,42.33252,-71.10491,2,$118
47907616,4.74,42.34429,-71.09735,2,$129
17655324,4.83,42.34018,-71.12515,2,$90
49024833,4.78,42.34952,-71.08893,2,$106
50416639,4.63,42.33194,-71.10633,2,$95
6758482,4.5,42.34447,-71.07644,2,$62
32762186,4.79,42.34247,-71.08174,3,$148
38134488,4.76,42.33312,-71.10272,2,$78
45734985,,42.34753,-71.12444,4,$220
19526379,4.75,42.34155,-71.11906,7,$125
46659250,4.95,42.34441,-71.1166,6,$218
53970261,,42.34997,-71.12198,2,$45
46280690,4.98,42.34271,-71.11808,6,$212
17655350,4.75,42.34018,-71.12515,2,$104
6705119,4.69,42.34332,-71.11931,2,$103
33971556,4.79,42.34515,-71.10891,4,$175
15802157,4.86,42.34617,-71.10723,2,$110
4276641,4.85,42.34038,-71.12595,2,$85
1934073,4.63,42.34962,-71.11661,4,$180
930906,4.72,42.34044,-71.12589,1,$75
51679955,,42.34489,-71.12056,2,$154
12316683,4.83,42.34554,-71.13292,3,$138
8118367,4.83,42.34457,-71.11805,4,$217
23411464,4.86,42.34474,-71.10118,2,$201
